4.965297964923048868e-01,3.823665441621633410e-02,9.941614594730603383e-01,8.699862288079664996e-01,9.327304847533873788e-01,9.853240105563202400e-01,1.105768129770992374e+02,4.151149499555239153e+00,9.625935278029089381e-02,9.123521820193995074e-03,9.980836202489895559e-01,9.894989518292213182e-01,9.947356168335375060e-01,9.638313505470669229e-01,1.022987279441936863e+02,1.483948593807361327e+00,1.000000000000000000e+00
1.993222508571006468e-01,1.296265120092900298e-02,9.986577518140438148e-01,9.780930076072725798e-01,9.889858448117970768e-01,9.686312343003139480e-01,1.093550231418459049e+02,2.773069207498327859e+00,9.625935278029089381e-02,9.123521820193995074e-03,9.980836202489895559e-01,9.894989518292213182e-01,9.947356168335375060e-01,9.638313505470669229e-01,1.022987279441936863e+02,1.483948593807361327e+00,1.000000000000000000e+00
1.393163094717168038e-01,1.442281721452831275e-02,9.976118992407452257e-01,9.773561463261931648e-01,9.886132406848344711e-01,9.669508212495716570e-01,1.066197257383966246e+02,2.464818085543403647e+00,9.625935278029089381e-02,9.123521820193995074e-03,9.980836202489895559e-01,9.894989518292213182e-01,9.947356168335375060e-01,9.638313505470669229e-01,1.022987279441936863e+02,1.483948593807361327e+00,1.000000000000000000e+00
1.339569691955583730e+00,1.347865161348803520e-01,9.739939775942563216e-01,5.172378783102230537e-01,7.191898294809575543e-01,9.849302140741051925e-01,1.071460799032893334e+02,1.690148644490649499e+00,9.625935278029089381e-02,9.123521820193995074e-03,9.980836202489895559e-01,9.894989518292213182e-01,9.947356168335375060e-01,9.638313505470669229e-01,1.022987279441936863e+02,1.483948593807361327e+00,1.000000000000000000e+00
3.186570320945621426e-01,2.339876374095710421e-02,9.970168163052330890e-01,9.549836493283364591e-01,9.772326067942966876e-01,9.739831562332533776e-01,1.053563955009155109e+02,8.925991417379262050e-01,1.322043544622765188e-01,1.230817746236774826e-02,9.973757654819652707e-01,9.858974977349341806e-01,9.929237074689800657e-01,9.655885897371999649e-01,1.026381358513554716e+02,1.454781458749689449e+00,1.000000000000000000e+00
1.313939936379440732e-01,9.238596116770036309e-03,9.989240940314354500e-01,9.895261470638176959e-01,9.947492862024387428e-01,9.540742228282728110e-01,1.049459930313588814e+02,8.157769758236468327e-01,1.322043544622765188e-01,1.230817746236774826e-02,9.973757654819652707e-01,9.858974977349341806e-01,9.929237074689800657e-01,9.655885897371999649e-01,1.026381358513554716e+02,1.454781458749689449e+00,1.000000000000000000e+00
4.965297964923048868e-01,3.823665441621633410e-02,9.941614594730603383e-01,8.699862288079664996e-01,9.327304847533873788e-01,9.853240105563202400e-01,1.105768129770992374e+02,4.151149499555239153e+00,3.421187368671050333e-01,5.908230446655983459e-02,9.820619098745810849e-01,8.376300588778387013e-01,9.152212530268027946e-01,9.840257363507359800e-01,1.029056408995944452e+02,2.210495679571716554e+00,1.000000000000000000e+00
1.993222508571006468e-01,1.296265120092900298e-02,9.986577518140438148e-01,9.780930076072725798e-01,9.889858448117970768e-01,9.686312343003139480e-01,1.093550231418459049e+02,2.773069207498327859e+00,3.421187368671050333e-01,5.908230446655983459e-02,9.820619098745810849e-01,8.376300588778387013e-01,9.152212530268027946e-01,9.840257363507359800e-01,1.029056408995944452e+02,2.210495679571716554e+00,1.000000000000000000e+00
1.393163094717168038e-01,1.442281721452831275e-02,9.976118992407452257e-01,9.773561463261931648e-01,9.886132406848344711e-01,9.669508212495716570e-01,1.066197257383966246e+02,2.464818085543403647e+00,3.421187368671050333e-01,5.908230446655983459e-02,9.820619098745810849e-01,8.376300588778387013e-01,9.152212530268027946e-01,9.840257363507359800e-01,1.029056408995944452e+02,2.210495679571716554e+00,1.000000000000000000e+00
1.339569691955583730e+00,1.347865161348803520e-01,9.739939775942563216e-01,5.172378783102230537e-01,7.191898294809575543e-01,9.849302140741051925e-01,1.071460799032893334e+02,1.690148644490649499e+00,3.421187368671050333e-01,5.908230446655983459e-02,9.820619098745810849e-01,8.376300588778387013e-01,9.152212530268027946e-01,9.840257363507359800e-01,1.029056408995944452e+02,2.210495679571716554e+00,1.000000000000000000e+00
